Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10009_001,SE_A10009_002,SE_A10009_003,SE_A10009_004,SE_A10009_005,SE_A10009_006,SE_A10009_007,SE_A10009_008,SE_A10009_009,SE_A10009_010,SE_A10009_011,SE_A10009_012,SE_A10009_013,SE_A10009_014,SE_A10009_015,SE_A10009_016,SE_A10009_017,SE_A10009_018,SE_A10009_019,PCT_SE_A10009_002,PCT_SE_A10009_003,PCT_SE_A10009_004,PCT_SE_A10009_005,PCT_SE_A10009_006,PCT_SE_A10009_007,PCT_SE_A10009_008,PCT_SE_A10009_009,PCT_SE_A10009_010,PCT_SE_A10009_011,PCT_SE_A10009_012,PCT_SE_A10009_013,PCT_SE_A10009_014,PCT_SE_A10009_015,PCT_SE_A10009_016,PCT_SE_A10009_017,PCT_SE_A10009_018,PCT_SE_A10009_019,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008,SE_B12001_001,SE_B12001_002,SE_B12001_003,SE_B12001_004,PCT_SE_B12001_002,PCT_SE_B12001_003,PCT_SE_B12001_004,SE_A12003_001,SE_A12003_002,SE_A12003_003,PCT_SE_A12003_002,PCT_SE_A12003_003,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017,SE_A14006_001,SE_A14020_001,SE_A14027_001,SE_A14027_002,SE_A14027_003,SE_A14027_004,SE_A14027_005,SE_A14027_006,SE_A14026_001,SE_A14026_002,SE_A14026_003,SE_A14026_004,SE_A14026_005,SE_A14025_001,SE_A14025_002,SE_A14025_003,SE_A14025_004,SE_A14025_005,SE_A14025_006,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003,PCT_SE_A13003A_002,PCT_SE_A13003A_003,SE_A13002_001,SE_A13002_002,SE_A13002_003,SE_A13002_004,SE_A13002_005,SE_A13002_006,SE_A13002_007,SE_A13002_008,SE_A13002_009,SE_A13002_010,SE_A13002_011,PCT_SE_A13002_002,PCT_SE_A13002_003,PCT_SE_A13002_004,PCT_SE_A13002_005,PCT_SE_A13002_006,PCT_SE_A13002_007,PCT_SE_A13002_008,PCT_SE_A13002_009,PCT_SE_A13002_010,PCT_SE_A13002_011,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,PCT_SE_A13003B_002,PCT_SE_A13003B_003
"06075045100","Census Tract 451, San Francisco County, California","ca","140","00",,,,"06","075",,,"045100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075045100","Census Tract 451",,,,1919,498,498,450,48,37,11,0,0,0,1421,441,360,81,0,81,980,474,506,25.95,25.95,23.45,2.5,1.93,0.57,0,0,0,74.05,22.98,18.76,4.22,0,4.22,51.07,24.7,26.37,3663,153,3510,3247,2719,1185,356,122,4.18,95.82,88.64,74.23,32.35,9.72,3.33,3663,153,791,2719,4.18,21.59,74.23,183,0,183,0,100,1919,21,0,0,23,62,36,40,2,17,125,43,227,95,104,217,907,1.09,0,0,1.2,3.23,1.88,2.08,0.1,0.89,6.51,2.24,11.83,4.95,5.42,11.31,47.26,195893,230164000,44900,104967,186036,257900,534970,716798,79182,143326,232094,250001,250001,3.98,9.3,16.48,22.85,47.39,15.88,765,11,754,1.44,98.56,939,21,0,7,14,14,0,0,0,0,918,2.24,0,0.75,1.49,1.49,0,0,0,0,97.76,3215,176,3039,5.47,94.53
"06075045201","Census Tract 452.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"045201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075045201","Census Tract 452.01",,,,1324,358,358,285,73,37,36,0,0,0,966,498,298,200,52,148,468,287,181,27.04,27.04,21.53,5.51,2.79,2.72,0,0,0,72.96,37.61,22.51,15.11,3.93,11.18,35.35,21.68,13.67,2510,283,2227,2115,1829,725,330,158,11.27,88.73,84.26,72.87,28.88,13.15,6.29,2510,283,398,1829,11.27,15.86,72.87,83,0,83,0,100,1324,17,15,40,33,0,49,0,0,83,26,79,106,49,99,138,590,1.28,1.13,3.02,2.49,0,3.7,0,0,6.27,1.96,5.97,8.01,3.7,7.48,10.42,44.56,178750,261477800,32054,94089,176612,279920,692125,1179664,60205,136567,226721,250001,250001,2.51,7.38,13.85,21.96,54.29,23.13,504,0,504,0,100,856,42,0,0,42,0,42,0,0,0,814,4.91,0,0,4.91,0,4.91,0,0,0,95.09,1930,85,1845,4.4,95.6
"06075045202","Census Tract 452.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"045202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075045202","Census Tract 452.02",,,,1465,446,446,379,67,10,57,0,0,0,1019,388,263,125,6,119,631,344,287,30.44,30.44,25.87,4.57,0.68,3.89,0,0,0,69.56,26.48,17.95,8.53,0.41,8.12,43.07,23.48,19.59,2472,120,2352,2246,1784,885,200,62,4.85,95.15,90.86,72.17,35.8,8.09,2.51,2472,120,568,1784,4.85,22.98,72.17,65,0,65,0,100,1465,27,0,22,45,29,8,34,13,120,116,90,81,85,40,188,567,1.84,0,1.5,3.07,1.98,0.55,2.32,0.89,8.19,7.92,6.14,5.53,5.8,2.73,12.83,38.7,151480,196771900,33356,66627,147629,241956,455601,750955,47396,100083,197083,250001,250001,3.53,7.05,15.62,25.6,48.2,19.86,718,0,718,0,100,834,8,0,8,0,0,0,0,0,0,826,0.96,0,0.96,0,0,0,0,0,0,99.04,2060,168,1892,8.16,91.84
"06075047600","Census Tract 476, San Francisco County, California","ca","140","00",,,,"06","075",,,"047600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075047600","Census Tract 476",,,,2220,618,584,478,106,59,47,34,0,34,1602,851,613,238,118,120,751,308,443,27.84,26.31,21.53,4.77,2.66,2.12,1.53,0,1.53,72.16,38.33,27.61,10.72,5.32,5.41,33.83,13.87,19.95,4040,348,3692,3326,2700,965,294,169,8.61,91.39,82.33,66.83,23.89,7.28,4.18,4040,348,992,2700,8.61,24.55,66.83,183,33,150,18.03,81.97,2220,29,33,32,3,91,0,16,33,55,37,105,163,175,179,376,893,1.31,1.49,1.44,0.14,4.1,0,0.72,1.49,2.48,1.67,4.73,7.34,7.88,8.06,16.94,40.23,162289,361020400,41071,114956,166148,220343,523835,916196,79423,144000,200080,250001,250001,3.85,10.78,15.58,20.66,49.12,21.48,981,29,952,2.96,97.04,1435,0,0,0,0,0,0,0,0,0,1435,0,0,0,0,0,0,0,0,0,100,3193,58,3135,1.82,98.18
"06075047701","Census Tract 477.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"047701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075047701","Census Tract 477.01",,,,2008,447,438,351,87,65,22,9,0,9,1561,711,514,197,65,132,850,218,632,22.26,21.81,17.48,4.33,3.24,1.1,0.45,0,0.45,77.74,35.41,25.6,9.81,3.24,6.57,42.33,10.86,31.47,3660,394,3266,3127,2476,810,279,113,10.77,89.23,85.44,67.65,22.13,7.62,3.09,3660,394,790,2476,10.77,21.58,67.65,186,0,186,0,100,2008,139,58,18,23,21,69,28,8,82,121,114,180,184,148,138,677,6.92,2.89,0.9,1.15,1.05,3.44,1.39,0.4,4.08,6.03,5.68,8.96,9.16,7.37,6.87,33.72,116750,269024100,20155,67662,119275,210064,507105,1001016,47780,95492,162673,250001,250001,2.18,7.32,12.9,22.73,54.87,27.08,760,27,733,3.55,96.45,1149,37,0,15,0,0,0,22,4,18,1112,3.22,0,1.31,0,0,0,1.91,0.35,1.57,96.78,3170,271,2899,8.55,91.45
"06075047702","Census Tract 477.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"047702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075047702","Census Tract 477.02",,,,1592,310,305,245,60,26,34,5,0,5,1282,574,492,82,67,15,708,325,383,19.47,19.16,15.39,3.77,1.63,2.14,0.31,0,0.31,80.53,36.06,30.9,5.15,4.21,0.94,44.47,20.41,24.06,2843,263,2580,2368,1718,654,121,53,9.25,90.75,83.29,60.43,23,4.26,1.86,2843,263,862,1718,9.25,30.32,60.43,103,0,103,0,100,1592,65,41,26,20,0,56,44,10,25,46,81,240,179,115,207,437,4.08,2.58,1.63,1.26,0,3.52,2.76,0.63,1.57,2.89,5.09,15.08,11.24,7.22,13,27.45,119957,168949700,26327,79051,121460,193610,419754,669591,57243,99000,152000,234484,250001,3.13,9.41,14.46,23.04,49.96,19.92,442,72,370,16.29,83.71,879,70,26,0,21,0,21,23,23,0,809,7.96,2.96,0,2.39,0,2.39,2.62,2.62,0,92.04,2160,237,1923,10.97,89.03
"06075047801","Census Tract 478.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"047801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075047801","Census Tract 478.01",,,,1703,394,394,322,72,25,47,0,0,0,1309,564,448,116,41,75,745,314,431,23.14,23.14,18.91,4.23,1.47,2.76,0,0,0,76.86,33.12,26.31,6.81,2.41,4.4,43.75,18.44,25.31,3455,222,3233,2870,2516,983,312,87,6.43,93.57,83.07,72.82,28.45,9.03,2.52,3455,222,717,2516,6.43,20.75,72.82,50,1,49,2,98,1703,21,0,8,34,39,47,18,9,34,123,56,183,103,61,178,789,1.23,0,0.47,2,2.29,2.76,1.06,0.53,2,7.22,3.29,10.75,6.05,3.58,10.45,46.33,171120,225308000,40083,94870,176812,266234,498905,860246,64875,125816,226583,250001,250001,3.72,8.81,16.42,24.72,46.33,19.97,646,0,646,0,100,958,7,0,0,0,0,0,7,0,7,951,0.73,0,0,0,0,0,0.73,0,0.73,99.27,2818,125,2693,4.44,95.56
"06075047802","Census Tract 478.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"047802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075047802","Census Tract 478.02",,,,1465,391,391,272,119,25,94,0,0,0,1074,430,345,85,71,14,644,303,341,26.69,26.69,18.57,8.12,1.71,6.42,0,0,0,73.31,29.35,23.55,5.8,4.85,0.96,43.96,20.68,23.28,2857,379,2478,2177,1687,542,204,76,13.27,86.73,76.2,59.05,18.97,7.14,2.66,2857,379,791,1687,13.27,27.69,59.05,148,0,148,0,100,1465,64,51,7,16,21,25,38,29,19,0,113,173,119,143,131,516,4.37,3.48,0.48,1.09,1.43,1.71,2.59,1.98,1.3,0,7.71,11.81,8.12,9.76,8.94,35.22,133625,203029400,26303,83954,134403,236405,508696,953623,63750,106957,164231,250001,250001,2.66,8.48,13.58,23.89,51.4,24.09,703,9,694,1.28,98.72,821,23,0,7,0,0,0,16,9,7,798,2.8,0,0.85,0,0,0,1.95,1.1,0.85,97.2,2362,106,2256,4.49,95.51
"06075047902","Census Tract 479.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"047902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075047902","Census Tract 479.02",,,,1517,236,236,171,65,7,58,0,0,0,1281,597,423,174,54,120,684,256,428,15.56,15.56,11.27,4.28,0.46,3.82,0,0,0,84.44,39.35,27.88,11.47,3.56,7.91,45.09,16.88,28.21,2835,96,2739,2543,1730,806,252,51,3.39,96.61,89.7,61.02,28.43,8.89,1.8,2835,96,1009,1730,3.39,35.59,61.02,111,0,111,0,100,1517,85,0,56,41,6,8,22,0,77,73,52,226,96,70,270,435,5.6,0,3.69,2.7,0.4,0.53,1.45,0,5.08,4.81,3.43,14.9,6.33,4.61,17.8,28.68,126058,156358300,24649,76552,129939,202650,401332,704653,52537,96363,167275,234578,250001,2.95,9.17,15.56,24.27,48.06,21.09,317,16,301,5.05,94.95,833,26,0,0,0,0,0,26,16,10,807,3.12,0,0,0,0,0,3.12,1.92,1.2,96.88,2296,159,2137,6.93,93.07
"06075047903","Census Tract 479.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"047903",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075047903","Census Tract 479.03",,,,1378,271,271,202,69,0,69,0,0,0,1107,359,299,60,20,40,748,272,476,19.67,19.67,14.66,5.01,0,5.01,0,0,0,80.33,26.05,21.7,4.35,1.45,2.9,54.28,19.74,34.54,2818,353,2465,2130,1710,660,192,45,12.53,87.47,75.59,60.68,23.42,6.81,1.6,2818,353,755,1710,12.53,26.79,60.68,81,0,81,0,100,1378,83,74,17,24,5,35,0,43,44,44,27,67,118,120,254,423,6.02,5.37,1.23,1.74,0.36,2.54,0,3.12,3.19,3.19,1.96,4.86,8.56,8.71,18.43,30.7,148800,133708900,17062,79954,146136,213335,414109,716767,44289,118857,178250,243593,250001,1.96,9.18,16.79,24.5,47.57,20.58,528,61,467,11.55,88.45,630,54,0,32,0,0,0,22,22,0,576,8.57,0,5.08,0,0,0,3.49,3.49,0,91.43,2160,229,1931,10.6,89.4
"06075047904","Census Tract 479.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"047904",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075047904","Census Tract 479.04",,,,1469,306,306,149,157,32,125,0,0,0,1163,292,264,28,5,23,871,244,627,20.83,20.83,10.14,10.69,2.18,8.51,0,0,0,79.17,19.88,17.97,1.91,0.34,1.57,59.29,16.61,42.68,2522,129,2393,2041,1292,558,185,57,5.11,94.89,80.93,51.23,22.13,7.34,2.26,2522,129,1101,1292,5.11,43.66,51.23,124,0,124,0,100,1469,72,165,0,13,68,10,60,0,19,33,11,331,142,51,28,466,4.9,11.23,0,0.88,4.63,0.68,4.08,0,1.29,2.25,0.75,22.53,9.67,3.47,1.91,31.72,87494,95841100,13448,62616,94934,195058,390950,643284,26610,85869,115761,250001,250001,1.78,8.27,12.54,25.77,51.64,21.24,508,82,426,16.14,83.86,598,116,0,33,5,0,5,78,67,11,482,19.4,0,5.52,0.84,0,0.84,13.04,11.2,1.84,80.6,1943,400,1543,20.59,79.41
"06075060100","Census Tract 601, San Francisco County, California","ca","140","00",,,,"06","075",,,"060100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075060100","Census Tract 601",,,,1338,527,527,337,190,24,166,0,0,0,811,286,229,57,6,51,525,216,309,39.39,39.39,25.19,14.2,1.79,12.41,0,0,0,60.61,21.38,17.12,4.26,0.45,3.81,39.24,16.14,23.09,2567,41,2526,2353,2189,927,202,68,1.6,98.4,91.66,85.27,36.11,7.87,2.65,2567,41,337,2189,1.6,13.13,85.27,183,0,183,0,100,1338,0,11,14,22,0,0,0,16,0,19,152,9,105,86,129,775,0,0.82,1.05,1.64,0,0,0,1.2,0,1.42,11.36,0.67,7.85,6.43,9.64,57.92,236190,267083600,60858,139213,229972,309309,658309,1171738,103930,188500,250001,250001,250001,4.35,9.96,16.45,22.13,47.1,20.96,1064,0,1064,0,100,813,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,100,2554,17,2537,0.67,99.33
"06075060400","Census Tract 604, San Francisco County, California","ca","140","00",,,,"06","075",,,"060400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075060400","Census Tract 604",,,,1026,197,197,126,71,33,38,0,0,0,829,183,134,49,23,26,646,340,306,19.2,19.2,12.28,6.92,3.22,3.7,0,0,0,80.8,17.84,13.06,4.78,2.24,2.53,62.96,33.14,29.82,1434,43,1391,1179,976,420,212,134,3,97,82.22,68.06,29.29,14.78,9.34,1434,43,415,976,3,28.94,68.06,100,0,100,0,100,1026,53,0,42,54,12,65,10,7,50,60,57,96,186,61,93,180,5.17,0,4.09,5.26,1.17,6.34,0.97,0.68,4.87,5.85,5.56,9.36,18.13,5.95,9.06,17.54,100583,56845600,17993,52785,99291,137425,440950,984459,32524,75050,114184,168500,250001,2.4,7.05,13.27,18.36,58.92,32.88,321,25,296,7.79,92.21,380,47,28,19,0,0,0,0,0,0,333,12.37,7.37,5,0,0,0,0,0,0,87.63,1242,101,1141,8.13,91.87
"06075060502","Census Tract 605.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"060502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075060502","Census Tract 605.02",,,,925,366,366,131,235,42,193,0,0,0,559,325,110,215,53,162,234,89,145,39.57,39.57,14.16,25.41,4.54,20.86,0,0,0,60.43,35.14,11.89,23.24,5.73,17.51,25.3,9.62,15.68,1973,476,1497,905,302,35,18,0,24.13,75.87,45.87,15.31,1.77,0.91,0,1973,476,1195,302,24.13,60.57,15.31,129,0,129,0,100,925,161,65,32,52,23,102,27,26,31,36,13,114,55,31,51,106,17.41,7.03,3.46,5.62,2.49,11.03,2.92,2.81,3.35,3.89,1.41,12.32,5.95,3.35,5.51,11.46,42548,57979400,5483,22377,41817,94117,237744,367569,13423,31516,66250,127841,250001,1.37,5.57,10.41,23.44,59.21,22.89,846,244,602,28.84,71.16,691,160,10,13,59,37,22,78,63,15,531,23.15,1.45,1.88,8.54,5.35,3.18,11.29,9.12,2.17,76.85,1944,443,1501,22.79,77.21
"06075060701","Census Tract 607.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"060701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075060701","Census Tract 607.01",,,,3343,656,656,625,31,31,0,0,0,0,2687,1301,1258,43,27,16,1386,891,495,19.62,19.62,18.7,0.93,0.93,0,0,0,0,80.38,38.92,37.63,1.29,0.81,0.48,41.46,26.65,14.81,6637,618,6019,5634,5246,3296,1252,796,9.31,90.69,84.89,79.04,49.66,18.86,11.99,6637,618,773,5246,9.31,11.65,79.04,163,0,163,0,100,3343,78,19,27,25,80,37,51,26,122,144,94,84,345,45,282,1884,2.33,0.57,0.81,0.75,2.39,1.11,1.53,0.78,3.65,4.31,2.81,2.51,10.32,1.35,8.44,56.36,248177,693634800,38554,122424,240912,348257,814478,1174564,72611,181560,250001,250001,250001,2.46,7.82,15.4,22.26,52.06,18.77,1241,25,1216,2.01,97.99,1957,34,13,21,0,0,0,0,0,0,1923,1.74,0.66,1.07,0,0,0,0,0,0,98.26,6014,254,5760,4.22,95.78
"06075060702","Census Tract 607.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"060702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075060702","Census Tract 607.02",,,,1349,148,148,79,69,0,69,0,0,0,1201,326,290,36,0,36,875,559,316,10.97,10.97,5.86,5.11,0,5.11,0,0,0,89.03,24.17,21.5,2.67,0,2.67,64.86,41.44,23.42,1875,108,1767,1583,1129,455,192,111,5.76,94.24,84.43,60.21,24.27,10.24,5.92,1875,108,638,1129,5.76,34.03,60.21,8,0,8,0,100,1349,23,131,85,22,14,12,15,47,56,0,30,81,206,112,135,380,1.7,9.71,6.3,1.63,1.04,0.89,1.11,3.48,4.15,0,2.22,6,15.27,8.3,10.01,28.17,107989,101726800,14816,62685,119326,184198,347928,504982,29071,100766,149039,240531,250001,2.03,8.6,16.37,25.27,47.73,17.32,357,10,347,2.8,97.2,474,26,0,21,0,0,0,5,5,0,448,5.49,0,4.43,0,0,0,1.05,1.05,0,94.51,1656,119,1537,7.19,92.81
"06075060703","Census Tract 607.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"060703",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075060703","Census Tract 607.03",,,,2784,466,466,436,30,0,30,0,0,0,2318,570,481,89,0,89,1748,966,782,16.74,16.74,15.66,1.08,0,1.08,0,0,0,83.26,20.47,17.28,3.2,0,3.2,62.79,34.7,28.09,4498,351,4147,3812,3319,1723,268,159,7.8,92.2,84.75,73.79,38.31,5.96,3.53,4498,351,828,3319,7.8,18.41,73.79,475,0,475,0,100,2784,30,219,41,62,22,0,0,179,119,30,82,176,185,87,261,1291,1.08,7.87,1.47,2.23,0.79,0,0,6.43,4.27,1.08,2.95,6.32,6.65,3.12,9.38,46.37,191910,266860300,24888,83783,187713,295028,583320,936582,47580,119549,244000,250001,250001,2.12,7.13,15.98,25.11,49.66,19.93,863,0,863,0,100,1036,0,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,100,4446,69,4377,1.55,98.45
"06075061000","Census Tract 610, San Francisco County, California","ca","140","00",,,,"06","075",,,"061000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075061000","Census Tract 610",,,,1625,452,452,349,103,9,94,0,0,0,1173,684,572,112,47,65,489,340,149,27.82,27.82,21.48,6.34,0.55,5.78,0,0,0,72.18,42.09,35.2,6.89,2.89,4,30.09,20.92,9.17,3592,476,3116,2545,1301,520,208,188,13.25,86.75,70.85,36.22,14.48,5.79,5.23,3592,476,1815,1301,13.25,50.53,36.22,71,9,62,12.68,87.32,1625,67,9,18,25,17,11,0,8,118,165,131,151,87,104,206,508,4.12,0.55,1.11,1.54,1.05,0.68,0,0.49,7.26,10.15,8.06,9.29,5.35,6.4,12.68,31.26,125327,185985600,31882,70522,122880,210118,446512,628087,55935,91484,158375,250001,250001,3.62,8,13.93,23.83,50.63,17.8,757,38,719,5.02,94.98,1136,30,5,0,9,9,0,16,16,0,1106,2.64,0.44,0,0.79,0.79,0,1.41,1.41,0,97.36,3167,155,3012,4.89,95.11
"06075061101","Census Tract 611.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"061101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075061101","Census Tract 611.01",,,,935,226,226,98,128,0,128,0,0,0,709,239,192,47,35,12,470,172,298,24.17,24.17,10.48,13.69,0,13.69,0,0,0,75.83,25.56,20.53,5.03,3.74,1.28,50.27,18.4,31.87,1347,623,724,376,295,36,13,13,46.25,53.75,27.91,21.9,2.67,0.97,0.97,1347,623,429,295,46.25,31.85,21.9,174,0,174,0,100,935,220,198,67,47,22,7,0,102,9,52,76,58,18,8,4,47,23.53,21.18,7.17,5.03,2.35,0.75,0,10.91,0.96,5.56,8.13,6.2,1.93,0.86,0.43,5.03,17569,38357200,3653,11060,19475,48980,276546,832894,7321,13472,37500,63839,250001,1.02,3.07,5.41,13.62,76.88,57.89,277,90,187,32.49,67.51,465,135,10,45,0,0,0,80,77,3,330,29.03,2.15,9.68,0,0,0,17.2,16.56,0.65,70.97,966,284,682,29.4,70.6
"06075061102","Census Tract 611.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"061102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075061102","Census Tract 611.02",,,,917,168,168,98,70,44,26,0,0,0,749,479,368,111,46,65,270,75,195,18.32,18.32,10.69,7.63,4.8,2.84,0,0,0,81.68,52.24,40.13,12.1,5.02,7.09,29.44,8.18,21.26,1578,883,695,399,271,69,25,10,55.96,44.04,25.29,17.17,4.37,1.58,0.63,1578,883,424,271,55.96,26.87,17.17,69,0,69,0,100,917,52,179,47,84,31,39,25,65,52,24,103,61,61,13,30,51,5.67,19.52,5.13,9.16,3.38,4.25,2.73,7.09,5.67,2.62,11.23,6.65,6.65,1.42,3.27,5.56,42558,45719300,,,,,,,14105,25600,47620,76772,250001,,,,,,,245,22,223,8.98,91.02,647,95,11,73,11,0,11,0,0,0,552,14.68,1.7,11.28,1.7,0,1.7,0,0,0,85.32,990,100,890,10.1,89.9
"06075061200","Census Tract 612, San Francisco County, California","ca","140","00",,,,"06","075",,,"061200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075061200","Census Tract 612",,,,1153,413,413,224,189,0,189,0,0,0,740,503,238,265,76,189,237,167,70,35.82,35.82,19.43,16.39,0,16.39,0,0,0,64.18,43.63,20.64,22.98,6.59,16.39,20.56,14.48,6.07,3306,769,2537,1666,825,351,99,29,23.26,76.74,50.39,24.95,10.62,2.99,0.88,3306,769,1712,825,23.26,51.78,24.95,137,0,137,0,100,1153,48,53,37,31,0,8,34,10,22,29,102,155,95,87,147,295,4.16,4.6,3.21,2.69,0,0.69,2.95,0.87,1.91,2.52,8.85,13.44,8.24,7.55,12.75,25.59,117132,131870400,19370,69503,114960,186833,408638,483245,46091,88550,143500,250001,250001,2.42,8.7,14.38,23.37,51.12,15.11,626,0,626,0,100,916,76,0,42,8,0,8,26,0,26,840,8.3,0,4.59,0.87,0,0.87,2.84,0,2.84,91.7,2759,202,2557,7.32,92.68
"06075061401","Census Tract 614.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"061401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075061401","Census Tract 614.01",,,,1459,335,335,189,146,14,132,0,0,0,1124,336,223,113,0,113,788,482,306,22.96,22.96,12.95,10.01,0.96,9.05,0,0,0,77.04,23.03,15.28,7.75,0,7.75,54.01,33.04,20.97,2354,233,2121,2017,1653,507,156,105,9.9,90.1,85.68,70.22,21.54,6.63,4.46,2354,233,468,1653,9.9,19.88,70.22,39,0,39,0,100,1459,62,61,24,37,21,0,35,100,13,20,75,146,46,121,76,622,4.25,4.18,1.64,2.54,1.44,0,2.4,6.85,0.89,1.37,5.14,10.01,3.15,8.29,5.21,42.63,143665,178120600,22383,73726,152625,265965,544446,926869,43393,98471,211434,250001,250001,2.11,6.96,14.41,25.11,51.4,21.88,473,56,417,11.84,88.16,671,41,0,12,0,0,0,29,29,0,630,6.11,0,1.79,0,0,0,4.32,4.32,0,93.89,1817,181,1636,9.96,90.04
